site,species,rt_minutes,run_n_peaks,rt_rank_frac,gap_prev_minutes,peaks_within_0p1min,peaks_within_1min,run_rt_span,match1_quality
EmersonOaks,salmel,2.8439999999999999,59,0.076271,0.782000,1,7,48.746000,86
EmersonOaks,salmel,2.94,59,0.093220,0.096000,2,6,48.746000,83
EmersonOaks,salmel,3.0139999999999998,59,0.110169,0.074000,1,6,48.746000,91
EmersonOaks,salmel,3.157,59,0.127119,0.143000,0,4,48.746000,10
EmersonOaks,salmel,3.7389999999999999,59,0.144068,0.582000,0,4,48.746000,83
EmersonOaks,salmel,4.8689999999999998,59,0.161017,1.130000,0,1,48.746000,86
EmersonOaks,salmel,4.9740000000000002,59,0.177966,0.105000,0,1,48.746000,49
EmersonOaks,salmel,6.33,59,0.194915,1.356000,0,0,48.746000,87
EmersonOaks,salmel,7.8520000000000003,59,0.211864,1.522000,0,1,48.746000,64
EmersonOaks,salmel,8.2560000000000002,59,0.228814,0.404000,0,1,48.746000,47
EmersonOaks,salmel,12.676,59,0.245763,4.420000,0,0,48.746000,86
EmersonOaks,salmel,16.859000000000002,59,0.262712,4.183000,0,0,48.746000,83
EmersonOaks,salmel,21.27,59,0.279661,4.411000,0,1,48.746000,94
EmersonOaks,salmel,21.939,59,0.296610,0.669000,0,1,48.746000,97
EmersonOaks,salmel,23.486000000000001,59,0.313559,1.547000,0,2,48.746000,91
EmersonOaks,salmel,23.806999999999999,59,0.330508,0.321000,0,2,48.746000,90
EmersonOaks,salmel,24.027000000000001,59,0.347458,0.220000,0,3,48.746000,91
EmersonOaks,salmel,24.876999999999999,59,0.364407,0.850000,0,2,48.746000,64
EmersonOaks,salmel,25.24,59,0.381356,0.363000,0,2,48.746000,96
EmersonOaks,salmel,25.957000000000001,59,0.398305,0.717000,0,2,48.746000,96
EmersonOaks,salmel,26.733000000000001,59,0.415254,0.776000,0,3,48.746000,94
EmersonOaks,salmel,27.120999999999999,59,0.432203,0.388000,0,3,48.746000,83
EmersonOaks,salmel,27.451000000000001,59,0.449153,0.330000,0,3,48.746000,97
EmersonOaks,salmel,27.902000000000001,59,0.466102,0.451000,0,2,48.746000,94
EmersonOaks,salmel,28.934999999999999,59,0.483051,1.033000,0,2,48.746000,97
EmersonOaks,salmel,29.257000000000001,59,0.500000,0.322000,0,2,48.746000,94
EmersonOaks,salmel,29.882999999999999,59,0.516949,0.626000,0,3,48.746000,94
EmersonOaks,salmel,30.564,59,0.533898,0.681000,0,1,48.746000,58
EmersonOaks,salmel,31.771000000000001,59,0.550847,1.207000,0,1,48.746000,91
EmersonOaks,salmel,32.390999999999998,59,0.567797,0.620000,0,2,48.746000,90
EmersonOaks,salmel,33.304000000000002,59,0.584746,0.913000,0,1,48.746000,37
EmersonOaks,salmel,34.826000000000001,59,0.601695,1.522000,0,2,48.746000,80
EmersonOaks,salmel,35.051000000000002,59,0.618644,0.225000,0,2,48.746000,96
EmersonOaks,salmel,35.47,59,0.635593,0.419000,0,3,48.746000,92
EmersonOaks,salmel,36.265999999999998,59,0.652542,0.796000,0,1,48.746000,90
EmersonOaks,salmel,45.594999999999999,59,0.669492,9.329000,0,3,48.746000,68
EmersonOaks,salmel,46.207999999999998,59,0.686441,0.613000,0,6,48.746000,43
EmersonOaks,salmel,46.331000000000003,59,0.703390,0.123000,0,6,48.746000,93
EmersonOaks,salmel,46.438000000000002,59,0.720339,0.107000,0,6,48.746000,59
EmersonOaks,salmel,46.87,59,0.737288,0.432000,1,6,48.746000,94
EmersonOaks,salmel,46.963999999999999,59,0.754237,0.094000,2,6,48.746000,89
EmersonOaks,salmel,47.012,59,0.771186,0.048000,1,6,48.746000,76
EmersonOaks,salmel,47.856000000000002,59,0.788136,0.844000,0,6,48.746000,96
EmersonOaks,salmel,48.408000000000001,59,0.805085,0.552000,0,6,48.746000,45
EmersonOaks,salmel,48.68,59,0.822034,0.272000,0,7,48.746000,97
EmersonOaks,salmel,48.85,59,0.838983,0.170000,1,8,48.746000,96
EmersonOaks,salmel,48.866999999999997,59,0.855932,0.017000,1,7,48.746000,90
EmersonOaks,salmel,49.219000000000001,59,0.872881,0.352000,0,9,48.746000,90
EmersonOaks,salmel,49.365000000000002,59,0.889831,0.146000,1,9,48.746000,49
EmersonOaks,salmel,49.432000000000002,59,0.906780,0.067000,1,9,48.746000,91
EmersonOaks,salmel,49.838999999999999,59,0.923729,0.407000,1,9,48.746000,43
EmersonOaks,salmel,49.920999999999999,59,0.940678,0.082000,1,7,48.746000,86
EmersonOaks,salmel,50.051000000000002,59,0.957627,0.130000,0,7,48.746000,68
EmersonOaks,salmel,50.411999999999999,59,0.974576,0.361000,0,5,48.746000,92
EmersonOaks,salmel,50.531999999999996,59,0.991525,0.120000,0,4,48.746000,64
EmersonOaks,salmel,1.903,68,0.007353,1.903000,0,1,48.486000,90
EmersonOaks,salmel,2.0680000000000001,68,0.022059,0.165000,0,3,48.486000,90
EmersonOaks,salmel,2.9380000000000002,68,0.036765,0.870000,1,4,48.486000,91
EmersonOaks,salmel,3.0139999999999998,68,0.051471,0.076000,1,4,48.486000,90
EmersonOaks,salmel,3.1320000000000001,68,0.066176,0.118000,0,3,48.486000,9
EmersonOaks,salmel,3.7330000000000001,68,0.080882,0.601000,0,3,48.486000,83
EmersonOaks,salmel,4.8659999999999997,68,0.095588,1.133000,0,0,48.486000,90
EmersonOaks,salmel,7.8490000000000002,68,0.110294,2.983000,0,1,48.486000,86
EmersonOaks,salmel,8.8130000000000006,68,0.125000,0.964000,0,1,48.486000,83
EmersonOaks,salmel,10.218,68,0.139706,1.405000,0,0,48.486000,83
EmersonOaks,salmel,16.849,68,0.154412,6.631000,0,0,48.486000,97
EmersonOaks,salmel,18.734999999999999,68,0.169118,1.886000,0,0,48.486000,91
EmersonOaks,salmel,21.154,68,0.183824,2.419000,0,1,48.486000,97
EmersonOaks,salmel,21.664999999999999,68,0.198529,0.511000,0,1,48.486000,96
EmersonOaks,salmel,23.405000000000001,68,0.213235,1.740000,0,2,48.486000,94
EmersonOaks,salmel,23.952999999999999,68,0.227941,0.548000,0,3,48.486000,96
EmersonOaks,salmel,24.367000000000001,68,0.242647,0.414000,0,4,48.486000,95
EmersonOaks,salmel,25.091999999999999,68,0.272059,0.388000,0,3,48.486000,96
EmersonOaks,salmel,25.690999999999999,68,0.286765,0.599000,0,4,48.486000,96
EmersonOaks,salmel,26.244,68,0.301471,0.553000,0,3,48.486000,58
EmersonOaks,salmel,26.643999999999998,68,0.316176,0.400000,0,5,48.486000,94
EmersonOaks,salmel,27.006,68,0.330882,0.362000,0,4,48.486000,83
EmersonOaks,salmel,27.292999999999999,68,0.345588,0.287000,0,3,48.486000,94
EmersonOaks,salmel,27.606999999999999,68,0.360294,0.314000,0,3,48.486000,95
EmersonOaks,salmel,28.623000000000001,68,0.375000,1.016000,0,2,48.486000,94
EmersonOaks,salmel,28.754999999999999,68,0.389706,0.132000,0,3,48.486000,97
EmersonOaks,salmel,29.053999999999998,68,0.404412,0.299000,0,3,48.486000,94
EmersonOaks,salmel,29.646999999999998,68,0.419118,0.593000,0,2,48.486000,94
EmersonOaks,salmel,31.07,68,0.433824,1.423000,0,1,48.486000,90
EmersonOaks,salmel,31.350999999999999,68,0.448529,0.281000,0,2,48.486000,91
EmersonOaks,salmel,32.244999999999997,68,0.463235,0.894000,0,2,48.486000,94
EmersonOaks,salmel,32.628,68,0.477941,0.383000,0,1,48.486000,90
EmersonOaks,salmel,34.972000000000001,68,0.492647,2.344000,0,1,48.486000,96
EmersonOaks,salmel,35.295999999999999,68,0.507353,0.324000,0,2,48.486000,92
EmersonOaks,salmel,36.22,68,0.522059,0.924000,0,1,48.486000,70
EmersonOaks,salmel,37.859000000000002,68,0.536765,1.639000,0,0,48.486000,96
EmersonOaks,salmel,45.572000000000003,68,0.551471,7.713000,0,3,48.486000,95
EmersonOaks,salmel,46.186,68,0.566176,0.614000,0,5,48.486000,94
EmersonOaks,salmel,46.304000000000002,68,0.580882,0.118000,0,6,48.486000,94
EmersonOaks,salmel,46.417999999999999,68,0.595588,0.114000,0,7,48.486000,81
EmersonOaks,salmel,46.850999999999999,68,0.610294,0.433000,0,8,48.486000,94
EmersonOaks,salmel,46.99,68,0.625000,0.139000,0,8,48.486000,87
EmersonOaks,salmel,47.22,68,0.639706,0.230000,0,8,48.486000,43
EmersonOaks,salmel,47.335999999999999,68,0.654412,0.116000,0,8,48.486000,30
EmersonOaks,salmel,47.497999999999998,68,0.669118,0.162000,0,8,48.486000,86
EmersonOaks,salmel,47.783999999999999,68,0.683824,0.286000,0,9,48.486000,97
EmersonOaks,salmel,48.088000000000001,68,0.698529,0.304000,0,11,48.486000,58
EmersonOaks,salmel,48.295000000000002,68,0.713235,0.207000,1,12,48.486000,60
EmersonOaks,salmel,48.354999999999997,68,0.727941,0.060000,1,11,48.486000,97
EmersonOaks,salmel,48.676000000000002,68,0.742647,0.321000,0,14,48.486000,91
EmersonOaks,salmel,48.847999999999999,68,0.757353,0.172000,1,14,48.486000,99
EmersonOaks,salmel,48.866999999999997,68,0.772059,0.019000,1,14,48.486000,62
EmersonOaks,salmel,49.021000000000001,68,0.786765,0.154000,1,15,48.486000,95
EmersonOaks,salmel,49.079000000000001,68,0.801471,0.058000,2,16,48.486000,70
EmersonOaks,salmel,49.148000000000003,68,0.816176,0.069000,2,15,48.486000,95
EmersonOaks,salmel,49.213000000000001,68,0.830882,0.065000,1,16,48.486000,91
EmersonOaks,salmel,49.439,68,0.845588,0.226000,0,17,48.486000,99
EmersonOaks,salmel,49.582999999999998,68,0.860294,0.144000,2,17,48.486000,92
EmersonOaks,salmel,49.610999999999997,68,0.875000,0.028000,2,17,48.486000,97
EmersonOaks,salmel,49.667000000000002,68,0.889706,0.056000,2,17,48.486000,96
EmersonOaks,salmel,49.834000000000003,68,0.904412,0.167000,1,16,48.486000,99
EmersonOaks,salmel,49.917999999999999,68,0.919118,0.084000,1,14,48.486000,70
EmersonOaks,salmel,50.046999999999997,68,0.933824,0.129000,0,13,48.486000,93
EmersonOaks,salmel,50.164000000000001,68,0.948529,0.117000,1,11,48.486000,98
EmersonOaks,salmel,50.222000000000001,68,0.963235,0.058000,1,10,48.486000,96
EmersonOaks,salmel,50.363999999999997,68,0.977941,0.142000,1,10,48.486000,98
EmersonOaks,salmel,50.389000000000003,68,0.992647,0.025000,1,10,48.486000,95
FortOrd,arcpumila,1.6970000000000001,8,0.062500,1.697000,0,1,47.641000,64
FortOrd,arcpumila,2.2109999999999999,8,0.187500,0.514000,0,3,47.641000,7
FortOrd,arcpumila,2.9929999999999999,8,0.312500,0.782000,0,3,47.641000,91
FortOrd,arcpumila,3.145,8,0.437500,0.152000,0,3,47.641000,10
FortOrd,arcpumila,3.7469999999999999,8,0.562500,0.602000,0,2,47.641000,83
FortOrd,arcpumila,4.7990000000000004,8,0.687500,1.052000,0,0,47.641000,91
FortOrd,arcpumila,48.695999999999998,8,0.812500,43.897000,0,1,47.641000,32
FortOrd,arcpumila,49.338000000000001,8,0.937500,0.642000,0,1,47.641000,87
FortOrd,arcpumila,2.2069999999999999,7,0.071429,2.207000,0,3,45.637000,9
FortOrd,arcpumila,2.8260000000000001,7,0.214286,0.619000,0,4,45.637000,12
FortOrd,arcpumila,2.9910000000000001,7,0.357143,0.165000,0,4,45.637000,91
FortOrd,arcpumila,3.1419999999999999,7,0.500000,0.151000,0,4,45.637000,17
FortOrd,arcpumila,3.7320000000000002,7,0.642857,0.590000,0,3,45.637000,74
FortOrd,arcpumila,4.7990000000000004,7,0.785714,1.067000,0,0,45.637000,90
FortOrd,arcpumila,47.844000000000001,7,0.928571,43.045000,0,0,45.637000,81
FortOrd,arcpumila,2.8679999999999999,7,0.071429,2.868000,0,1,46.462000,90
FortOrd,arcpumila,3.6560000000000001,7,0.214286,0.788000,0,2,46.462000,72
FortOrd,arcpumila,4.5869999999999997,7,0.357143,0.931000,0,1,46.462000,90
FortOrd,arcpumila,46.911000000000001,7,0.500000,42.324000,0,1,46.462000,90
FortOrd,arcpumila,47.540999999999997,7,0.642857,0.630000,0,2,46.462000,52
FortOrd,arcpumila,48.113999999999997,7,0.785714,0.573000,0,1,46.462000,64
FortOrd,arcpumila,49.33,7,0.928571,1.216000,0,0,46.462000,92
FortOrd,arcpumila,2.8929999999999998,6,0.083333,2.893000,0,1,45.451000,47
FortOrd,arcpumila,3.6989999999999998,6,0.250000,0.806000,0,2,45.451000,72
FortOrd,arcpumila,4.6840000000000002,6,0.416667,0.985000,0,1,45.451000,90
FortOrd,arcpumila,46.908999999999999,6,0.583333,42.225000,0,1,45.451000,78
FortOrd,arcpumila,47.314999999999998,6,0.750000,0.406000,0,1,45.451000,25
FortOrd,arcpumila,48.344000000000001,6,0.916667,1.029000,0,0,45.451000,86
FortOrd,artcal,2.0219999999999998,41,0.012195,2.022000,1,3,48.279000,9
FortOrd,artcal,2.0670000000000002,41,0.036585,0.045000,1,3,48.279000,90
FortOrd,artcal,2.2309999999999999,41,0.060976,0.164000,0,4,48.279000,5
FortOrd,artcal,2.988,41,0.085366,0.757000,0,5,48.279000,91
FortOrd,artcal,3.1339999999999999,41,0.109756,0.146000,0,3,48.279000,10
FortOrd,artcal,3.7189999999999999,41,0.134146,0.585000,0,2,48.279000,83
FortOrd,artcal,4.8019999999999996,41,0.158537,1.083000,0,0,48.279000,90
FortOrd,artcal,6.2089999999999996,41,0.182927,1.407000,0,1,48.279000,72
FortOrd,artcal,6.7060000000000004,41,0.207317,0.497000,0,1,48.279000,38
FortOrd,artcal,7.7309999999999999,41,0.231707,1.025000,0,0,48.279000,80
FortOrd,artcal,9.7520000000000007,41,0.256098,2.021000,0,1,48.279000,80
FortOrd,artcal,10.606999999999999,41,0.280488,0.855000,0,1,48.279000,50
FortOrd,artcal,16.619,41,0.304878,6.012000,0,0,48.279000,94
FortOrd,artcal,20.940999999999999,41,0.329268,4.322000,0,1,48.279000,91
FortOrd,artcal,21.657,41,0.353659,0.716000,0,1,48.279000,94
FortOrd,artcal,23.361000000000001,41,0.378049,1.704000,0,0,48.279000,90
FortOrd,artcal,24.824000000000002,41,0.402439,1.463000,0,0,48.279000,93
FortOrd,artcal,26.596,41,0.426829,1.772000,0,1,48.279000,90
FortOrd,artcal,27.015000000000001,41,0.451220,0.419000,0,2,48.279000,49
FortOrd,artcal,27.751999999999999,41,0.475610,0.737000,0,2,48.279000,94
FortOrd,artcal,28.625,41,0.500000,0.873000,0,3,48.279000,97
FortOrd,artcal,28.93,41,0.524390,0.305000,0,2,48.279000,83
FortOrd,artcal,29.495999999999999,41,0.548780,0.566000,0,2,48.279000,78
FortOrd,artcal,30.876000000000001,41,0.573171,1.380000,0,1,48.279000,58
FortOrd,artcal,31.420999999999999,41,0.597561,0.545000,0,2,48.279000,90
FortOrd,artcal,32.097000000000001,41,0.621951,0.676000,0,1,48.279000,86
FortOrd,artcal,34.731000000000002,41,0.646341,2.634000,0,1,48.279000,93
FortOrd,artcal,35.055,41,0.670732,0.324000,0,2,48.279000,96
FortOrd,artcal,35.883000000000003,41,0.695122,0.828000,0,1,48.279000,83
FortOrd,artcal,45.082000000000001,41,0.719512,9.199000,0,2,48.279000,95
FortOrd,artcal,45.320999999999998,41,0.743902,0.239000,0,3,48.279000,97
FortOrd,artcal,45.789000000000001,41,0.768293,0.468000,0,3,48.279000,94
FortOrd,artcal,46.177,41,0.792683,0.388000,0,3,48.279000,98
FortOrd,artcal,46.936,41,0.817073,0.759000,0,2,48.279000,70
FortOrd,artcal,47.417000000000002,41,0.841463,0.481000,0,2,48.279000,90
FortOrd,artcal,48.264000000000003,41,0.865854,0.847000,0,3,48.279000,70
FortOrd,artcal,48.816000000000003,41,0.890244,0.552000,0,3,48.279000,99
FortOrd,artcal,48.999000000000002,41,0.914634,0.183000,0,4,48.279000,95
FortOrd,artcal,49.279000000000003,41,0.939024,0.280000,0,3,48.279000,91
FortOrd,artcal,49.820999999999998,41,0.963415,0.542000,0,3,48.279000,94
FortOrd,artcal,50.301000000000002,41,0.987805,0.480000,0,1,48.279000,98
FortOrd,artcal,2.0329999999999999,59,0.008475,2.033000,0,1,48.253000,91
FortOrd,artcal,2.903,59,0.025424,0.870000,0,2,48.253000,91
FortOrd,artcal,3.681,59,0.042373,0.778000,0,1,48.253000,83
FortOrd,artcal,4.6980000000000004,59,0.059322,1.017000,0,0,48.253000,91
FortOrd,artcal,5.7519999999999998,59,0.076271,1.054000,0,2,48.253000,33
FortOrd,artcal,6.0670000000000002,59,0.093220,0.315000,0,2,48.253000,86
FortOrd,artcal,6.6520000000000001,59,0.110169,0.585000,0,3,48.253000,38
FortOrd,artcal,7.6340000000000003,59,0.127119,0.982000,0,2,48.253000,64
FortOrd,artcal,7.758,59,0.144068,0.124000,0,1,48.253000,28
FortOrd,artcal,9.65,59,0.161017,1.892000,0,1,48.253000,50
FortOrd,artcal,10.49,59,0.177966,0.840000,0,2,48.253000,58
FortOrd,artcal,11.246,59,0.194915,0.756000,0,1,48.253000,97
FortOrd,artcal,14.28,59,0.211864,3.034000,0,1,48.253000,96
FortOrd,artcal,15.092000000000001,59,0.228814,0.812000,0,1,48.253000,78
FortOrd,artcal,16.513999999999999,59,0.245763,1.422000,0,0,48.253000,95
FortOrd,artcal,19.541,59,0.262712,3.027000,0,0,48.253000,59
FortOrd,artcal,20.794,59,0.279661,1.253000,0,2,48.253000,97
FortOrd,artcal,21.521999999999998,59,0.296610,0.728000,0,2,48.253000,97
FortOrd,artcal,21.67,59,0.313559,0.148000,0,2,48.253000,90
FortOrd,artcal,23.245999999999999,59,0.330508,1.576000,0,0,48.253000,93
FortOrd,artcal,24.33,59,0.347458,1.084000,0,1,48.253000,96
FortOrd,artcal,24.722000000000001,59,0.364407,0.392000,0,2,48.253000,93
FortOrd,artcal,25.588999999999999,59,0.381356,0.867000,0,2,48.253000,76
FortOrd,artcal,26.504000000000001,59,0.398305,0.915000,0,4,48.253000,95
FortOrd,artcal,26.715,59,0.415254,0.211000,0,3,48.253000,76
FortOrd,artcal,26.917999999999999,59,0.432203,0.203000,0,3,48.253000,58
FortOrd,artcal,27.457999999999998,59,0.449153,0.540000,0,3,48.253000,94
FortOrd,artcal,28.515000000000001,59,0.466102,1.057000,0,2,48.253000,97
FortOrd,artcal,28.818000000000001,59,0.483051,0.303000,0,2,48.253000,94
FortOrd,artcal,29.420999999999999,59,0.500000,0.603000,0,2,48.253000,59
FortOrd,artcal,30.783999999999999,59,0.516949,1.363000,0,3,48.253000,90
FortOrd,artcal,31.016999999999999,59,0.533898,0.233000,0,3,48.253000,72
FortOrd,artcal,31.245000000000001,59,0.550847,0.228000,0,3,48.253000,90
FortOrd,artcal,31.553000000000001,59,0.567797,0.308000,0,3,48.253000,72
FortOrd,artcal,32.783999999999999,59,0.584746,1.231000,0,0,48.253000,9
FortOrd,artcal,34.716000000000001,59,0.601695,1.932000,0,0,48.253000,93
FortOrd,artcal,35.826999999999998,59,0.618644,1.111000,0,0,48.253000,74
FortOrd,artcal,37.540999999999997,59,0.635593,1.714000,0,1,48.253000,96
FortOrd,artcal,37.792000000000002,59,0.652542,0.251000,0,1,48.253000,91
FortOrd,artcal,40.281999999999996,59,0.669492,2.490000,0,0,48.253000,91
FortOrd,artcal,45.37,59,0.686441,5.088000,0,3,48.253000,96
FortOrd,artcal,45.773000000000003,59,0.703390,0.403000,0,3,48.253000,96
FortOrd,artcal,46.075000000000003,59,0.720339,0.302000,1,4,48.253000,90
FortOrd,artcal,46.162999999999997,59,0.737288,0.088000,1,4,48.253000,98
FortOrd,artcal,46.924999999999997,59,0.754237,0.762000,0,5,48.253000,50
FortOrd,artcal,47.183999999999997,59,0.771186,0.259000,0,5,48.253000,93
FortOrd,artcal,47.408000000000001,59,0.788136,0.224000,0,6,48.253000,86
FortOrd,artcal,47.704000000000001,59,0.805085,0.296000,0,7,48.253000,89
FortOrd,artcal,48.066000000000003,59,0.822034,0.362000,1,8,48.253000,93
FortOrd,artcal,48.137,59,0.838983,0.071000,1,8,48.253000,53
FortOrd,artcal,48.32,59,0.855932,0.183000,0,8,48.253000,90
FortOrd,artcal,48.432000000000002,59,0.872881,0.112000,0,7,48.253000,90
FortOrd,artcal,48.786999999999999,59,0.889831,0.355000,1,7,48.253000,70
FortOrd,artcal,48.802,59,0.906780,0.015000,1,7,48.253000,99
FortOrd,artcal,49.273000000000003,59,0.923729,0.471000,0,7,48.253000,62
FortOrd,artcal,49.64,59,0.940678,0.367000,0,6,48.253000,96
FortOrd,artcal,49.811999999999998,59,0.957627,0.172000,0,4,48.253000,99
FortOrd,artcal,50.075000000000003,59,0.974576,0.263000,0,4,48.253000,91
FortOrd,artcal,50.286000000000001,59,0.991525,0.211000,0,3,48.253000,89
FortOrd,artcal,2.0659999999999998,51,0.009804,2.066000,0,3,48.240000,90
FortOrd,artcal,2.2130000000000001,51,0.029412,0.147000,0,4,48.240000,7
FortOrd,artcal,2.8210000000000002,51,0.049020,0.608000,0,6,48.240000,72
FortOrd,artcal,2.9889999999999999,51,0.068627,0.168000,0,6,48.240000,91
FortOrd,artcal,3.1339999999999999,51,0.088235,0.145000,0,5,48.240000,11
FortOrd,artcal,3.5720000000000001,51,0.107843,0.438000,0,4,48.240000,64
FortOrd,artcal,3.7170000000000001,51,0.127451,0.145000,0,4,48.240000,72
FortOrd,artcal,4.7949999999999999,51,0.147059,1.078000,0,1,48.240000,90
FortOrd,artcal,5.6580000000000004,51,0.166667,0.863000,0,2,48.240000,64
FortOrd,artcal,6.2130000000000001,51,0.186275,0.555000,0,2,48.240000,94
FortOrd,artcal,6.71,51,0.205882,0.497000,0,1,48.240000,38
FortOrd,artcal,7.7560000000000002,51,0.225490,1.046000,0,0,48.240000,43
FortOrd,artcal,9.7840000000000007,51,0.245098,2.028000,0,0,48.240000,74
FortOrd,artcal,11.43,51,0.264706,1.646000,0,0,48.240000,94
FortOrd,artcal,14.345000000000001,51,0.284314,2.915000,0,0,48.240000,96
FortOrd,artcal,16.628,51,0.303922,2.283000,0,0,48.240000,76
FortOrd,artcal,20.943000000000001,51,0.323529,4.315000,0,1,48.240000,95
FortOrd,artcal,21.661000000000001,51,0.343137,0.718000,0,1,48.240000,95
FortOrd,artcal,23.414000000000001,51,0.362745,1.753000,0,0,48.240000,87
FortOrd,artcal,24.821000000000002,51,0.382353,1.407000,0,1,48.240000,91
FortOrd,artcal,25.631,51,0.401961,0.810000,0,2,48.240000,70
FortOrd,artcal,26.58,51,0.421569,0.949000,0,3,48.240000,92
FortOrd,artcal,26.968,51,0.441176,0.388000,0,2,48.240000,62
FortOrd,artcal,27.571999999999999,51,0.460784,0.604000,0,2,48.240000,94
FortOrd,artcal,28.577999999999999,51,0.480392,1.006000,0,2,48.240000,97
FortOrd,artcal,28.901,51,0.500000,0.323000,0,2,48.240000,83
FortOrd,artcal,29.446000000000002,51,0.519608,0.545000,0,2,48.240000,72
FortOrd,artcal,30.838000000000001,51,0.539216,1.392000,0,3,48.240000,81
FortOrd,artcal,31.106999999999999,51,0.558824,0.269000,0,3,48.240000,59
FortOrd,artcal,31.335000000000001,51,0.578431,0.228000,0,3,48.240000,90
FortOrd,artcal,31.706,51,0.598039,0.371000,0,3,48.240000,78
FortOrd,artcal,32.859000000000002,51,0.617647,1.153000,0,0,48.240000,56
FortOrd,artcal,34.718000000000004,51,0.637255,1.859000,0,1,48.240000,90
FortOrd,artcal,35.031999999999996,51,0.656863,0.314000,0,2,48.240000,90
FortOrd,artcal,35.878999999999998,51,0.676471,0.847000,0,1,48.240000,64
FortOrd,artcal,37.825000000000003,51,0.696078,1.946000,0,0,48.240000,64
FortOrd,artcal,40.295000000000002,51,0.715686,2.470000,0,1,48.240000,35
FortOrd,artcal,41.155999999999999,51,0.735294,0.861000,0,1,48.240000,38
FortOrd,artcal,45.457999999999998,51,0.754902,4.302000,0,3,48.240000,97
FortOrd,artcal,45.789000000000001,51,0.774510,0.331000,0,3,48.240000,89
FortOrd,artcal,46.087000000000003,51,0.794118,0.298000,1,4,48.240000,90
FortOrd,artcal,46.18,51,0.813725,0.093000,1,4,48.240000,98
FortOrd,artcal,46.941000000000003,51,0.833333,0.761000,0,4,48.240000,47
FortOrd,artcal,47.414999999999999,51,0.852941,0.474000,0,3,48.240000,90
FortOrd,artcal,47.81,51,0.872549,0.395000,0,3,48.240000,97
FortOrd,artcal,48.14,51,0.892157,0.330000,0,4,48.240000,50
FortOrd,artcal,48.816000000000003,51,0.911765,0.676000,0,4,48.240000,99
