rt_bin,precursor_mz,rt_seconds,log10_ms1_height,ms1_n_peaks,ms2_n_peaks,ms2_log10_total_intensity,ms2_log10_max_intensity,ms2_frac_top3,n_samples_detected,log10_mean_detected_intensity,log10_max_detected_intensity,confidence_exact
59,321.16424,356.18,3.725503,7,49,6.410757,5.910815,0.638094,9,2.027674,2.530192,0.046
59,153.06945,355.48,3.851197,9312,40,5.947865,5.072056,0.307594,11,2.400397,2.687829,0.082
59,480.25166,356.20,5.199481,6,37,6.056722,5.550371,0.526094,11,3.938128,4.273114,0.048
59,308.1476,356.21,3.771440,2,42,6.059768,5.436680,0.395710,8,1.717516,2.427072,0.245
59,205.19289,356.21,3.989717,3,200,6.761826,5.905962,0.301363,8,2.514501,2.823196,0.040
59,329.14746,356.31,5.048442,3,17,5.077293,4.591110,0.604615,9,2.910042,3.860231,0.066
59,199.14634,356.31,3.938320,5,80,6.006352,5.157319,0.318838,7,2.339053,2.745491,0.060
59,467.21548,356.01,4.105851,8727,38,6.315195,5.910815,0.790389,11,2.219466,2.599346,0.031
59,289.24838,356.38,4.719248,8,17,5.038768,4.516074,0.589191,17,2.798483,3.475511,0.075
59,201.16079,356.41,4.763727,5,67,6.276401,5.550371,0.329259,8,3.377852,3.582659,0.028
59,443.20164,356.01,3.946256,7653,73,6.425977,5.847391,0.545693,8,2.472620,2.728598,0.165
59,519.19676,356.42,3.901458,6,23,5.754775,5.233484,0.704648,9,2.352600,2.507766,0.075
59,237.18182,356.54,4.720077,4,73,6.327114,5.532767,0.282020,11,3.315424,3.680671,0.084
59,367.205,356.54,4.119915,2,41,5.918277,5.248452,0.417467,6,2.296370,2.696348,0.103
59,201.16195,356.54,4.621176,9217,38,5.882840,5.327890,0.482757,3,3.048911,3.376496,0.098
59,157.10021,356.54,4.935154,4,185,6.747940,5.905962,0.294322,4,3.295413,3.760283,0.482
59,225.08796,356.58,4.487704,4,71,6.308992,5.550371,0.305454,17,3.125863,3.433321,0.282
59,885.35513,356.58,3.997692,6,59,6.161763,5.518594,0.375160,12,2.262586,2.446295,0.144
59,588.33101,356.60,3.796782,10,28,5.985968,5.474768,0.535185,9,2.023348,2.559199,0.017
59,357.14301,357.09,4.012837,3928,29,5.494292,4.964396,0.569243,10,2.699161,3.102712,0.102
59,215.10411,356.68,4.570660,7,146,6.643370,5.937721,0.405987,11,3.257039,3.376819,0.044
59,197.09377,356.77,4.668106,7,52,6.240207,5.550371,0.357875,17,3.084412,3.455847,0.171
59,303.11842,356.78,6.192567,14,33,6.090198,5.550371,0.487066,11,4.742134,4.897178,0.092
59,243.09785,356.85,6.268110,7,39,6.160265,5.550371,0.430203,12,4.824903,5.010069,0.120
59,243.25701,356.87,4.898999,2,38,6.164106,5.550371,0.426415,11,3.119541,3.459442,0.027
59,383.08477,356.94,4.215638,8,81,6.225610,5.612034,0.461414,9,2.499662,2.932800,0.166
59,582.23667,356.99,3.746556,7,27,6.303499,5.910800,0.809508,12,1.853621,2.384364,0.171
59,277.18724,357.03,3.898890,2,63,6.048165,5.441923,0.477915,7,2.385755,2.829504,0.016
59,540.23313,357.07,3.714246,2,5,4.616827,4.387972,0.872596,2,2.091030,2.340705,0.042
59,159.11565,357.07,4.480869,16,214,6.775634,5.905962,0.291932,7,2.870172,3.343167,0.286
59,579.21362,357.07,3.849112,5,51,6.147577,5.447813,0.367591,7,2.360048,2.690379,0.060
59,637.18811,357.07,3.909181,4,11,6.159295,5.805620,0.754719,5,2.485186,2.730564,0.204
59,203.18562,357.10,4.316390,3,25,5.198922,4.623021,0.519541,4,2.632987,3.176123,0.003
59,361.29534,357.16,4.936715,6,83,6.227155,5.612034,0.459776,7,2.962862,3.543010,0.004
59,361.102,357.18,6.279895,6,88,6.234352,5.612034,0.452219,12,4.544886,5.060146,0.060
59,645.28383,357.22,3.835310,13,33,6.527976,6.002053,0.631720,11,1.881121,2.725601,0.269
59,743.18097,357.22,4.421604,4,83,6.227155,5.612034,0.459776,8,2.605425,3.000848,0.076
59,221.19754,357.28,4.973959,4,28,5.220490,4.623021,0.494370,11,2.808691,3.693369,0.022
59,343.1504,357.28,3.821317,8,8,4.857491,4.636746,0.818129,10,2.181736,2.586036,0.115
59,385.15769,357.29,4.006894,2,41,6.137231,5.550371,0.453636,7,2.216812,2.738997,0.012
59,345.16568,357.33,5.007748,5,30,6.123606,5.550371,0.493708,10,3.189388,3.735815,0.035
59,411.20949,357.33,4.618884,9,114,6.466456,5.447813,0.194954,10,3.287187,3.597757,0.024
59,491.23746,357.38,3.739493,10,26,5.790746,5.248452,0.549846,13,2.259589,2.661261,0.028
59,393.21226,357.51,3.809627,6,21,6.043822,5.642462,0.806446,6,2.384184,2.871431,0.027
59,277.17403,357.60,5.553398,8291,39,6.241215,5.743337,0.591831,5,4.005041,4.494449,0.036
59,685.18649,357.76,3.813648,23,41,6.410814,5.965837,0.640330,10,2.186674,2.519774,0.082
59,603.20252,357.82,3.730055,5,24,5.837802,5.369320,0.662598,10,2.041466,2.450151,0.031
59,387.17696,357.82,4.305351,11,59,5.585887,5.283551,0.603869,17,2.554178,3.027428,0.051
59,429.21967,357.83,4.927678,27,43,5.601198,5.011963,0.594691,9,3.419379,3.747464,0.069
59,291.15267,357.84,4.854792,8,90,7.225215,6.615183,0.460392,11,3.696826,3.914025,0.016
59,344.17164,357.62,4.395152,3803,18,4.973498,4.438646,0.507784,9,2.460323,2.766810,0.030
59,359.07206,357.89,4.650113,9,56,6.454342,5.957225,0.569067,15,2.918369,3.288230,0.032
59,182.07142,357.89,3.857815,12,33,6.120162,5.532767,0.454184,11,2.093760,2.597894,0.042
59,295.14248,357.92,5.718585,12,38,5.873806,5.290358,0.511581,10,3.692058,4.663875,0.030
59,527.31462,357.95,4.003461,9,21,5.186483,4.542000,0.520206,9,2.248603,2.721844,0.101
59,327.16869,357.96,5.251395,5,21,5.970728,5.612034,0.689750,10,3.594053,3.981975,0.058
59,439.12087,358.00,3.750431,14,32,5.179292,4.716302,0.503459,10,1.821389,2.311172,0.042
59,345.17919,358.00,4.416308,6,27,5.135290,4.716302,0.557141,9,2.722819,3.120733,0.036
59,362.20756,358.00,3.830011,3,17,4.929702,4.558188,0.658456,9,2.051366,2.509905,0.007
59,367.16242,358.06,4.329194,7,22,5.083328,4.716302,0.627953,10,2.528457,2.982116,0.038
59,273.14407,358.12,3.714078,2,17,6.041450,5.743337,0.841059,7,2.015597,2.465329,0.046
59,578.29482,358.12,4.297979,6,27,6.206381,5.830662,0.707772,7,2.153396,2.964464,0.222
59,525.23836,358.13,4.561817,13,35,5.570573,5.009063,0.547329,4,2.900139,3.326470,0.022
59,575.33461,358.14,3.876910,6,255,7.501172,6.636597,0.313348,5,2.115266,2.553027,0.004
59,504.29596,358.25,5.010724,5,26,5.201162,4.623021,0.516868,11,2.879359,3.730082,0.012
59,425.18191,358.51,3.968623,2,31,5.560649,4.845374,0.436170,6,2.385042,2.579805,0.222
59,451.22317,358.51,4.148603,11,39,6.432367,5.957225,0.598602,14,2.480438,2.961469,0.426
59,591.17911,358.54,4.086360,8,78,6.618962,5.965837,0.431280,17,2.416005,2.884669,0.029
59,509.25113,358.55,4.751664,10,25,5.197661,4.623021,0.521052,7,2.812341,3.473345,0.114
59,323.10188,358.60,5.425534,4,29,5.603360,5.100779,0.482282,12,3.179990,4.251272,0.037
59,675.25954,358.66,3.902003,5,28,6.133797,5.743337,0.688775,8,2.014991,2.623893,0.015
59,621.3388,358.66,3.765594,10,15,5.125634,4.651026,0.706492,6,1.975304,2.540931,0.182
59,383.12451,358.69,4.387923,2,21,5.084025,4.716302,0.626947,12,2.835112,3.158963,0.071
59,277.17353,358.87,5.613419,6,225,7.465264,6.634873,0.352857,10,4.437607,4.614921,0.032
59,429.13032,358.93,4.987666,4,20,5.116750,4.623021,0.627757,14,3.121723,3.710226,0.016
59,241.04693,358.99,4.008600,5,119,7.412503,6.636104,0.402043,11,2.841571,2.982785,0.249
59,458.03193,359.13,4.048830,9,148,7.476352,6.636597,0.336830,11,2.842476,3.008861,0.520
59,460.01419,359.18,3.924021,8123,173,7.365437,6.560201,0.355740,9,2.328291,2.923865,0.011
59,446.15838,359.22,4.334051,3,18,5.089888,4.623021,0.667810,9,2.598892,3.031761,0.065
59,399.12053,359.22,3.952308,3,21,4.956852,4.032276,0.294264,9,2.191804,2.758662,0.379
59,335.21829,359.22,5.571709,3616,19,5.526210,5.100779,0.576038,9,3.979599,4.590657,0.014
59,638.36828,359.28,3.926651,2,209,7.526634,6.636104,0.311905,11,2.255441,2.691668,0.023
59,451.11362,359.32,4.071882,6,21,4.956380,4.032276,0.327229,13,2.218073,2.806038,0.030
59,309.16344,359.33,4.156852,5,202,7.414895,6.636104,0.402636,11,2.799773,3.040078,0.009
59,543.25179,359.34,4.383456,3,247,7.431031,6.576012,0.295787,7,2.761660,3.158604,0.136
59,469.21796,359.35,4.758306,6,247,7.533568,6.636104,0.306965,13,3.301960,3.679939,0.045
59,295.10536,359.37,5.062206,3,14,4.842136,4.400162,0.625881,6,3.018382,3.785841,0.057
59,279.15407,359.39,4.208979,6,12,4.673071,4.364341,0.702164,8,2.235738,2.933309,0.079
59,245.11297,359.45,4.754654,3,40,6.641531,6.341069,0.818221,4,3.189636,3.475723,0.140
59,467.2063,359.45,3.979912,6,79,6.709537,6.215706,0.488091,10,2.445588,2.730662,0.039
59,740.64138,359.47,4.150756,7,326,7.534162,6.636597,0.294850,11,2.593068,2.836915,0.063
59,560.10041,359.52,3.996862,4,292,7.542011,6.636104,0.301055,11,2.649769,2.833751,0.082
59,671.19115,359.52,3.946894,7,260,7.528362,6.636104,0.310667,11,2.678017,2.872301,0.250
59,483.1938,359.56,3.766636,2,239,7.384952,6.560201,0.340336,10,2.025815,2.747385,0.548
59,467.20073,359.71,3.943989,7375,56,6.909832,6.618179,0.753444,4,2.235222,2.420882,0.021
59,325.11727,359.59,4.322012,4,22,5.303654,4.591110,0.487524,9,2.365282,3.192221,0.269
59,383.06771,359.62,5.478133,9,317,7.549078,6.636104,0.296196,11,4.158502,4.293293,0.067
59,404.20291,359.68,4.123525,11,163,7.393765,6.636104,0.422710,12,2.328793,2.857307,0.113
59,329.11258,359.70,3.937468,10,10,4.633354,4.032276,0.603525,11,2.146383,2.763562,0.032
59,151.11014,359.71,3.788451,5,44,5.468950,4.682366,0.317805,3,2.186794,2.501249,0.101
59,293.16688,359.71,4.450095,2,33,6.381051,5.965837,0.685751,11,3.096396,3.345145,0.007
59,409.15865,359.71,4.079904,3,292,7.546853,6.636104,0.297717,10,2.310437,2.677027,0.014
59,622.41204,359.74,4.021603,4,23,5.481287,5.100779,0.599744,4,2.353384,2.654269,0.061
59,600.30066,359.86,3.756712,4,3,3.991142,3.631536,1.000000,8,2.121722,2.585986,0.137
59,335.21772,359.87,5.571709,9,11,5.115218,4.583146,0.742824,4,4.181521,4.637014,0.003
59,743.14768,359.90,6.013680,8,346,7.552300,6.636104,0.294006,11,4.580884,4.766638,0.237
59,743.42461,359.92,4.400711,4,303,7.529911,6.636597,0.297751,12,2.305924,2.885105,0.362
59,307.16348,359.94,4.196176,6,9,4.589026,4.356926,0.755518,7,2.119808,2.913123,0.071
59,367.15621,359.95,4.143639,3,313,7.526952,6.636104,0.311677,11,2.260557,2.653738,0.140
59,643.32047,359.98,4.030195,4,268,7.530879,6.636104,0.308872,10,2.411147,2.734504,0.027
60,303.04576,360.00,4.777862,12,318,7.559992,6.636104,0.288845,11,3.642419,3.787304,0.493
60,328.05389,360.12,4.229170,9,346,7.550260,6.636104,0.295391,13,2.844094,3.059006,0.029
60,367.11346,360.16,4.723866,2,323,7.542714,6.636104,0.300568,12,3.013723,3.332433,0.006
60,543.23686,360.17,3.827821,5,13,4.739417,4.421580,0.637010,9,2.135619,2.556379,0.054
60,329.1352,360.19,3.912753,2,284,7.519878,6.620271,0.303614,10,2.287047,2.707067,0.013
60,364.9721,360.24,4.926291,8195,311,7.526114,6.636104,0.312279,12,3.479844,3.665977,0.060
60,366.06109,360.20,4.846770,2,305,7.522617,6.636597,0.302793,12,3.255707,3.504641,0.062
60,361.00873,360.24,4.684037,8195,338,7.534116,6.636597,0.294881,8,3.164477,3.415926,0.239
60,361.32976,360.24,5.516668,8759,10,4.561638,3.926794,0.669850,4,3.607116,3.748626,0.060
60,346.06303,360.24,4.914555,7,342,7.546935,6.636104,0.297661,11,3.605188,3.736134,0.209
60,361.08939,360.24,7.022841,7,295,7.520614,6.636104,0.316259,11,5.953657,6.056003,0.345
60,361.27893,360.24,6.292256,3,342,7.547801,6.636104,0.297068,11,5.077088,5.182080,0.013
60,361.32778,360.24,5.707911,2,325,7.535844,6.636104,0.305361,11,4.354186,4.488257,0.001
60,362.33721,360.24,5.412293,2,341,7.548052,6.636104,0.296896,11,4.205087,4.307568,0.033
60,363.39706,360.24,4.766859,8195,342,7.551164,6.636104,0.294776,11,3.122723,3.399690,0.019
60,365.00823,360.24,4.765445,2,342,7.550986,6.636104,0.294897,11,3.180056,3.421212,0.027
60,361.00941,360.24,4.672560,5,344,7.549724,6.636104,0.295756,7,3.268910,3.458869,0.127
59,556.24571,356.01,4.008600,7653,91,6.374552,5.642462,0.376570,8,2.157957,2.810481,0.364
60,361.18436,360.24,5.441538,18,343,7.547819,6.636104,0.297055,12,4.166825,4.305357,0.024
60,366.02778,360.24,4.783618,7801,206,7.357710,6.583637,0.365015,6,2.955888,3.238927,0.052
60,366.05989,360.24,4.812913,6804,209,7.364064,6.569368,0.360688,7,2.795271,3.047047,0.085
60,759.28013,360.26,3.706803,7,78,6.540381,6.007280,0.581437,6,1.673356,2.383809,0.095
60,367.02458,360.24,4.693463,8424,307,7.526743,6.636104,0.311827,11,3.288307,3.452118,0.054
60,485.22932,360.31,4.919601,5,14,5.275852,5.100779,0.823467,12,3.111225,3.640089,0.030
60,538.28116,360.36,3.885926,7,13,4.771366,4.421580,0.596580,15,2.004738,2.622361,0.053
60,285.12195,360.48,3.863739,3,16,4.745523,4.029856,0.399789,12,2.367072,2.753765,0.046
60,943.32312,360.49,4.686726,7,310,7.529319,6.636597,0.298157,12,3.279618,3.465607,0.058
60,541.23607,360.53,4.488974,2,101,6.914095,6.279372,0.412432,11,2.952042,3.376670,0.132
60,357.20073,360.56,3.723209,2,13,4.884875,4.409099,0.660643,15,1.878917,2.591808,0.029
60,331.0391,360.58,4.023252,5,166,7.460335,6.636104,0.363348,11,2.602878,2.755856,0.193
60,383.16042,360.64,3.975799,6,24,5.458822,5.283551,0.795314,12,2.257699,2.681940,0.022
60,639.19986,360.77,3.719083,2,232,7.420019,6.579044,0.305239,4,2.024346,2.499865,0.078
60,341.11267,360.84,5.321805,7,32,5.617878,5.100779,0.466426,12,3.084066,4.141974,0.012
60,687.45181,360.86,4.051153,3,43,5.553435,5.283551,0.650721,8,2.239175,2.679800,0.035
60,501.19816,360.87,4.577147,13,196,7.388911,6.576012,0.325911,11,3.102941,3.431190,0.118
60,343.11123,360.91,3.906927,12,124,7.131554,6.526259,0.496686,11,2.381690,2.646223,0.020
60,615.3267,361.00,4.183839,14,320,7.528499,6.636597,0.298720,14,2.707710,3.042121,0.029
60,885.31282,361.01,4.264346,8,185,7.339984,6.583637,0.380222,9,2.650577,2.974674,0.011
60,259.21466,361.05,3.831550,4,57,5.582711,5.283551,0.608302,12,2.134799,2.546516,0.008
60,313.15302,361.06,5.060698,5,19,5.107234,4.591110,0.503300,4,3.278049,3.877397,0.044
60,295.0732,361.06,4.348305,4,7,4.439136,3.793864,0.601951,9,2.362087,3.071178,0.010
60,400.11987,361.08,3.946256,5,16,4.923534,4.453088,0.623189,12,2.042285,2.685474,0.049
60,177.13357,361.09,4.485153,2,59,5.587825,5.283551,0.601180,12,2.796538,3.188719,0.015
60,159.12281,361.13,4.177825,9,62,5.592299,5.283551,0.595019,12,2.586070,2.906424,0.029
60,683.49057,361.13,5.009876,4,59,5.585887,5.283551,0.603869,12,3.070783,3.650279,0.034
60,714.42076,361.32,4.237041,3711,46,5.554008,5.299940,0.674441,12,2.155052,2.745797,0.056
60,227.10337,361.15,5.133539,8,159,6.840042,6.138122,0.436755,11,3.758115,4.050523,0.154
60,295.23503,361.16,5.510143,6,59,5.587933,5.283551,0.601031,8,4.028894,4.252489,0.021
60,331.07569,361.17,5.018284,8,177,7.092817,6.303660,0.352982,4,3.457669,3.671298,0.062
60,195.14382,361.17,5.214844,5,60,5.588560,5.283551,0.600164,12,3.573449,3.940785,0.022
60,277.22415,361.17,5.278982,5,58,5.584133,5.283551,0.606313,12,3.655928,4.008323,0.012
60,509.461,361.30,4.535294,9016,85,6.575327,6.057653,0.583680,12,2.566690,3.060842,0.029
60,179.14955,361.20,3.768712,7,58,5.584745,5.283551,0.605459,11,2.150813,2.532237,0.007
60,485.20763,361.20,4.690905,6,94,7.443478,6.620271,0.362011,11,3.713736,3.886578,0.083
60,693.37346,361.20,3.802842,5,120,6.841242,6.138122,0.435550,11,2.392350,2.488175,0.033
60,199.10951,361.21,4.295127,16,87,6.856484,6.195188,0.473878,12,2.969153,3.192868,0.015
60,717.43028,361.24,4.188366,12,57,5.582751,5.283551,0.608246,11,2.184558,2.767460,0.043
60,369.2124,361.26,4.071145,6,59,5.585887,5.283551,0.603869,14,2.331288,2.791209,0.065
60,241.04592,361.83,3.953276,7087,29,7.190865,6.613462,0.639378,10,2.398344,2.893029,0.239
60,525.20236,361.30,4.847388,9,102,6.598980,6.057653,0.552740,13,3.301344,3.532683,0.149
60,665.38311,361.32,4.063333,8,24,5.110242,4.837714,0.633220,6,2.015823,2.791324,0.138
60,383.09166,361.33,4.013680,4,8,4.298632,3.669501,0.579102,8,2.097564,2.696153,0.016
60,509.22801,361.35,6.126131,13,75,6.930390,6.325149,0.543589,11,4.789743,4.938976,0.016
60,695.24411,361.35,3.710879,5,107,6.596950,6.057653,0.555330,11,2.070251,2.407116,0.054
60,992.45999,361.35,3.888123,8,98,6.591246,6.057653,0.562673,13,1.995967,2.460910,0.063
60,307.09703,361.43,4.074451,9,59,5.585887,5.283551,0.603869,10,2.415248,2.824858,0.012
60,203.1766,361.44,5.814447,5,111,6.605343,6.057653,0.544701,11,4.469374,4.610379,0.037
60,758.32772,361.48,3.955158,12,104,6.594231,6.057653,0.558818,12,2.184430,2.609212,0.066
60,147.11608,361.49,3.973082,4,98,6.595357,6.057653,0.557372,11,2.644014,2.772961,0.093
60,593.28819,361.51,3.917243,2,67,6.397749,5.814824,0.574131,10,2.290737,2.721248,0.125
60,504.27235,361.59,6.332640,5,92,6.770919,6.138122,0.512108,11,4.949678,5.124560,0.005
60,973.48052,361.59,3.920853,4,106,7.074484,6.460963,0.472661,11,2.056430,2.502080,0.161
60,995.46438,361.59,3.918555,7,103,6.573441,6.000154,0.560988,11,2.264389,2.561656,0.099
60,990.51241,361.59,4.278296,6,100,6.595379,6.057653,0.557343,11,2.545522,2.891610,0.189
60,485.19536,361.60,4.171726,15,6,4.765734,4.670557,0.929457,7,2.089255,2.681734,0.031
60,487.23386,361.61,4.786041,3,54,6.359773,5.838223,0.605726,16,3.089424,3.563026,0.370
60,487.24081,361.67,4.913072,7,110,6.600994,6.057653,0.550184,8,3.195210,3.643459,0.135
60,587.27536,361.67,3.956409,5,134,7.466282,6.620271,0.343493,13,2.653347,3.057892,0.027
60,175.14665,361.68,3.896857,5,100,6.598971,6.057653,0.552752,11,2.636641,2.804472,0.037
60,177.16207,361.73,4.415307,2,109,6.603763,6.057653,0.546686,11,2.989690,3.180523,0.066
60,263.10115,361.75,4.338257,3,91,6.593957,6.057653,0.559171,18,2.814098,3.183667,0.276
60,462.24187,361.79,3.783332,2,148,7.000426,6.204721,0.407567,12,2.341658,2.734357,0.027
60,221.18677,361.83,6.198657,5,104,6.599181,6.057653,0.552485,11,4.785075,4.989339,0.082
60,475.16666,361.86,4.672005,8,31,5.270333,5.015117,0.658050,3,2.877684,3.353053,0.025
60,959.32057,361.97,4.159266,6,63,6.556105,6.000154,0.583834,11,2.771585,2.918470,0.059
60,496.24743,362.02,4.982181,8,109,6.599868,6.057653,0.551612,11,3.364267,3.872044,0.159
60,199.14594,362.36,3.832189,8039,49,5.563410,5.072048,0.443268,8,2.172531,2.464055,0.083
60,221.19834,362.04,4.283753,4,20,5.026526,4.542079,0.511794,5,2.463528,2.985820,0.019
60,447.21482,362.05,4.744528,7,84,6.427351,5.834855,0.543873,12,2.894417,3.413316,0.141
60,558.26164,362.06,4.497483,3,84,6.590483,6.057653,0.563662,13,3.040666,3.355441,0.130
60,491.32929,362.12,4.440752,11,106,6.598921,6.057653,0.552815,13,3.022176,3.236313,0.433
60,540.15835,362.14,4.475816,15,85,6.591860,6.057653,0.561877,14,2.852703,3.287368,0.351
60,189.1257,362.17,4.357554,10,41,6.044721,5.620488,0.545385,11,2.620819,3.185417,0.057
60,482.26595,362.31,4.833020,4,99,6.597214,6.057653,0.554993,11,3.149082,3.659374,0.020
60,559.2485,362.89,3.946256,8193,52,6.369283,5.798517,0.626564,2,2.704079,2.830424,0.062
60,459.19382,362.36,4.101403,2,129,6.089721,4.890756,0.134683,10,2.520744,2.970104,0.072
60,227.11353,362.39,4.806655,5,18,4.733102,4.114455,0.415082,2,3.254490,3.551088,0.007
60,327.13325,362.39,3.780029,2,6,4.082964,3.539637,0.629943,8,2.160066,2.634339,0.085
60,469.2201,362.53,4.532245,6,27,5.621395,5.100810,0.594409,6,3.166521,3.543472,0.067
60,927.33306,362.54,3.709100,6,42,5.738216,5.246974,0.451454,12,2.223798,2.446102,0.013
60,161.1312,362.65,4.262925,2,72,6.572646,6.057653,0.587294,11,2.880550,3.074587,0.182
60,219.10009,362.67,4.286905,7,88,5.958279,4.987296,0.248618,10,2.276254,3.005362,0.018
60,535.28343,362.68,3.718668,2,86,5.899952,4.965157,0.219151,10,2.030161,2.517365,0.322
60,163.1471,362.71,3.856003,3,47,5.763906,4.860532,0.290558,12,2.390851,2.716250,0.158
60,575.33492,362.76,4.314499,8,20,5.737708,5.436886,0.770117,16,2.467128,3.025213,0.175
60,605.22818,362.82,4.251395,3,94,6.015281,5.072048,0.256235,15,2.724869,3.014535,0.028
60,583.24544,362.89,4.485437,7,48,6.223520,5.834855,0.632338,14,3.006990,3.403005,0.494
60,582.31899,362.95,3.744997,2,65,5.791653,4.913860,0.240278,11,2.177597,2.400572,0.072
60,387.17466,362.97,4.251395,8,47,5.555325,5.299940,0.672399,14,2.574632,2.976852,0.028
60,489.22173,363.03,4.572988,2,129,6.125147,4.890756,0.124133,11,3.246346,3.367767,0.106
60,341.14866,362.92,3.791129,3555,3,3.612858,3.281638,1.000000,13,2.193253,2.628931,0.067
60,480.25151,363.13,4.980231,5,168,6.187051,4.890756,0.111530,11,3.449796,3.742419,0.177
60,177.08885,363.13,3.709609,12,30,5.546242,4.890756,0.566995,11,1.806377,2.313404,0.105
60,473.23973,363.15,3.849051,4,171,6.209226,5.072048,0.126911,17,2.220606,2.701514,0.038
60,503.20913,363.15,4.200029,11,37,5.978227,5.436886,0.683394,19,2.596373,3.121758,0.148
60,457.17586,363.16,4.039414,4,37,5.388924,4.565740,0.352100,12,2.255451,2.921707,0.069
60,287.23432,363.17,3.791901,4,104,6.049452,4.965157,0.150057,16,1.996485,2.595564,0.234
60,291.15241,363.27,5.490520,2,158,6.175492,4.913860,0.109325,11,3.774165,4.277776,0.037
60,600.27079,363.27,5.233757,4,152,6.194335,5.166354,0.196310,14,3.697706,3.972200,0.060
60,307.13437,363.28,3.778079,2,74,5.838597,4.913860,0.215661,4,2.034537,2.366927,0.031
60,269.22343,363.29,3.763802,2,96,5.988135,4.965157,0.166249,7,2.365979,2.549920,0.060
60,207.13537,363.37,5.372912,5,27,5.608503,5.166354,0.693453,11,3.511965,4.174787,0.021
60,559.3139,363.41,4.680879,4,168,6.187626,4.890756,0.111383,3,2.833609,3.290712,0.060
60,653.20081,363.41,3.962843,3,91,5.935914,4.890756,0.191921,6,2.491979,2.734053,0.100
60,169.11986,363.42,5.455150,3,9,5.490522,5.332516,0.927336,6,4.111730,4.270800,0.055
60,319.11196,363.42,4.082426,2,133,6.115936,5.136983,0.177061,8,2.340265,2.732324,0.086
60,323.10054,363.42,4.399847,3,61,5.835648,5.225354,0.411470,9,2.461798,3.400569,0.011
60,542.26528,363.47,4.484442,6,117,6.083055,4.890756,0.141706,11,2.879789,3.174389,0.279
